Predicate ID,Triple,Sentence ID,Sentence,Is Correct,Question,Answer
24108714,License affects Corporation,5417,"The author also focused on the grounds for the invalidity of such contracts - entering into medical services contract without license or permission, prohibition of some medical services or methods of treatment, the imposing of unnecessary medical services, a contradiction to corporate regulations, fraud.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Corporation"" directly or indirectly supported by the sentence: ""The author also focused on the grounds for the invalidity of such contracts - entering into medical services contract without license or permission, prohibition of some medical services or methods of treatment, the imposing of unnecessary medical services, a contradiction to corporate regulations, fraud.""?',)

        ASSISTANT:

        ",Requested tokens (97) exceed context window of 32
23697672,License affects Sibling,5418,This permits affected sibs to be used even when their parents are unavailable for typing.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Sibling"" directly or indirectly supported by the sentence: ""This permits affected sibs to be used even when their parents are unavailable for typing.""?',)

        ASSISTANT:

        ",Requested tokens (65) exceed context window of 32
22930877,License affects Partner,5419,"However, the impact of different types of alcohol licenses on intimate partner and family violence is sparse.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Partner"" directly or indirectly supported by the sentence: ""However, the impact of different types of alcohol licenses on intimate partner and family violence is sparse.""?',)

        ASSISTANT:

        ",Requested tokens (66) exceed context window of 32
22395337,License affects dispensaries,5420,"Assessing the Retail Environments of Licensed and Unlicensed Cannabis Dispensaries: Adapting the Marijuana Retail Surveillance Tool to Inform Cannabis Regulation in Los Angeles County.CONTEXT: After statewide legalization of recreational cannabis in California, the Los Angeles (LA) County Board of Supervisors requested a health equity impact assessment to inform its decisions on whether and how to regulate cannabis dispensaries in unincorporated areas of LA County.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects dispensaries"" directly or indirectly supported by the sentence: ""Assessing the Retail Environments of Licensed and Unlicensed Cannabis Dispensaries: Adapting the Marijuana Retail Surveillance Tool to Inform Cannabis Regulation in Los Angeles County.CONTEXT: After statewide legalization of recreational cannabis in California, the Los Angeles (LA) County Board of Supervisors requested a health equity impact assessment to inform its decisions on whether and how to regulate cannabis dispensaries in unincorporated areas of LA County.""?',)

        ASSISTANT:

        ",Requested tokens (131) exceed context window of 32
22162357,License affects Accident and Emergency department,5421,"A lottery test of the effect of dispensaries on emergency room visits in Arizona.In August 2012, the Arizona Department of Health Services conducted a lottery to allocate licenses for the state's first medical marijuana dispensaries.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Accident and Emergency department"" directly or indirectly supported by the sentence: ""A lottery test of the effect of dispensaries on emergency room visits in Arizona.In August 2012, the Arizona Department of Health Services conducted a lottery to allocate licenses for the state\'s first medical marijuana dispensaries.""?',)

        ASSISTANT:

        ",Requested tokens (92) exceed context window of 32
21531742,License affects Voluntary Workers,5422,We draw on the moral licensing and organizational justice literatures to propose that the relationship between employee volunteering and workplace deviance is serially mediated by moral license (moral credits and moral credentials) and psychological entitlement.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Voluntary Workers"" directly or indirectly supported by the sentence: ""We draw on the moral licensing and organizational justice literatures to propose that the relationship between employee volunteering and workplace deviance is serially mediated by moral license (moral credits and moral credentials) and psychological entitlement.""?',)

        ASSISTANT:

        ",Requested tokens (91) exceed context window of 32
21378849,License affects Pharmacy technician,5423,"Training programs allow technicians to assume roles that support pharmacists practicing ""at the top of their license,"" assist in providing optimal patient care, and serve as an important tool for retaining trained pharmacy technicians.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Pharmacy technician"" directly or indirectly supported by the sentence: ""Training programs allow technicians to assume roles that support pharmacists practicing ""at the top of their license,"" assist in providing optimal patient care, and serve as an important tool for retaining trained pharmacy technicians.""?',)

        ASSISTANT:

        ",Requested tokens (87) exceed context window of 32
21084428,License affects European Union,5424,"This article provides insight into the recent interpretation of the European Court of Justice concerning the scope of European Union (EU) regulation of medicinal products and the circumstances in which the EU regulation does not apply: pharmacy preparations, specialties and the compassionate use of medicines, including manufacturing licence.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects European Union"" directly or indirectly supported by the sentence: ""This article provides insight into the recent interpretation of the European Court of Justice concerning the scope of European Union (EU) regulation of medicinal products and the circumstances in which the EU regulation does not apply: pharmacy preparations, specialties and the compassionate use of medicines, including manufacturing licence.""?',)

        ASSISTANT:

        ",Requested tokens (102) exceed context window of 32
20911680,License affects Journalist,5425,The authors aim to describe the impact of permitting on search and rescue (SAR) in the region of the park most affected by permitting.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Journalist"" directly or indirectly supported by the sentence: ""The authors aim to describe the impact of permitting on search and rescue (SAR) in the region of the park most affected by permitting.""?',)

        ASSISTANT:

        ",Requested tokens (76) exceed context window of 32
20845906,License affects Private Sector,5426,"Researchers and organizations that hold health data should engage with members of the public to understand and address their concerns about privacy and security and to ensure that research is aligned with social licence, particularly where there is private sector involvement.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Private Sector"" directly or indirectly supported by the sentence: ""Researchers and organizations that hold health data should engage with members of the public to understand and address their concerns about privacy and security and to ensure that research is aligned with social licence, particularly where there is private sector involvement.""?',)

        ASSISTANT:

        ",Requested tokens (91) exceed context window of 32
19956203,License affects Consortium or Network,5427,"In this manuscript, we rely on the recent methodological advances for the targeted maximum likelihood estimation (TMLE) of causal effects in a network of causally connected units, to describe an estimation approach that permits for more realistic classes of data-generative models and provides valid statistical inference in the context of network-dependent data.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Consortium or Network"" directly or indirectly supported by the sentence: ""In this manuscript, we rely on the recent methodological advances for the targeted maximum likelihood estimation (TMLE) of causal effects in a network of causally connected units, to describe an estimation approach that permits for more realistic classes of data-generative models and provides valid statistical inference in the context of network-dependent data.""?',)

        ASSISTANT:

        ",Requested tokens (112) exceed context window of 32
19834005,License affects Americas Ethnicity,5428,Published with license by American Association for Aerosol Research.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Americas Ethnicity"" directly or indirectly supported by the sentence: ""Published with license by American Association for Aerosol Research.""?',)

        ASSISTANT:

        ",Requested tokens (60) exceed context window of 32
19663114,License affects Health care facility,5429,"Other initiatives which will be described include: * The new ACFD webspace on the CNSC website, with direct links to relevant information on licensing, compliance and Class II prescribed equipment * The improved structure of the Appendix of Licence Documents that is part of every Class II licence * Updated licence application guides * Changes to Annual Compliance reporting requirements and progress on the ACR-Online initiative * Changes to some regulatory expectations related to medical accelerator facilities * Consolidation of Class II facility licences The poster will also include other initiatives that may be of particular interest to COMP membership.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Health care facility"" directly or indirectly supported by the sentence: ""Other initiatives which will be described include: * The new ACFD webspace on the CNSC website, with direct links to relevant information on licensing, compliance and Class II prescribed equipment * The improved structure of the Appendix of Licence Documents that is part of every Class II licence * Updated licence application guides * Changes to Annual Compliance reporting requirements and progress on the ACR-Online initiative * Changes to some regulatory expectations related to medical accelerator facilities * Consolidation of Class II facility licences The poster will also include other initiatives that may be of particular interest to COMP membership.""?',)

        ASSISTANT:

        ",Requested tokens (161) exceed context window of 32
18494643,License affects Family,5430,"This speaks to an existing pool of clinicians who, if practicing to the top of their licenses, have the potential to provide primary palliative care and contribute to the person-family centered care called for in the Institute of Medicine (IOM) report.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Family"" directly or indirectly supported by the sentence: ""This speaks to an existing pool of clinicians who, if practicing to the top of their licenses, have the potential to provide primary palliative care and contribute to the person-family centered care called for in the Institute of Medicine (IOM) report.""?',)

        ASSISTANT:

        ",Requested tokens (96) exceed context window of 32
18015551,License affects Veterinarian,5431,"PubMed, CAB Abstracts, AGRICOLA, the USA Department of Agriculture Center for Veterinary Biologics database of licenses and provisions, and the proceedings of the Annual Meeting of the American Association of Swine Veterinarians, the Allen D.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Veterinarian"" directly or indirectly supported by the sentence: ""PubMed, CAB Abstracts, AGRICOLA, the USA Department of Agriculture Center for Veterinary Biologics database of licenses and provisions, and the proceedings of the Annual Meeting of the American Association of Swine Veterinarians, the Allen D.""?',)

        ASSISTANT:

        ",Requested tokens (99) exceed context window of 32
16489655,License affects Youth,5432,CONCLUSIONS: Restricting tobacco licenses and enforcing youth access laws are reasonable policy approaches for influencing youth smoking outcomes.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Youth"" directly or indirectly supported by the sentence: ""CONCLUSIONS: Restricting tobacco licenses and enforcing youth access laws are reasonable policy approaches for influencing youth smoking outcomes.""?',)

        ASSISTANT:

        ",Requested tokens (71) exceed context window of 32
16227284,License affects Female child,5433,Among urban boys and rural primary school-aged girls access to outdoor playspaces was associated with mobility licences.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Female child"" directly or indirectly supported by the sentence: ""Among urban boys and rural primary school-aged girls access to outdoor playspaces was associated with mobility licences.""?',)

        ASSISTANT:

        ",Requested tokens (68) exceed context window of 32
16227283,License affects Boys,5434,Among urban boys and rural primary school-aged girls access to outdoor playspaces was associated with mobility licences.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Boys"" directly or indirectly supported by the sentence: ""Among urban boys and rural primary school-aged girls access to outdoor playspaces was associated with mobility licences.""?',)

        ASSISTANT:

        ",Requested tokens (67) exceed context window of 32
16137448,License affects Government,5435,"The convention demands full governmental control of the stock of narcotic substances, including cannabis and a governmental mechanism which will license, supervise, control, document and report the yield and consumption.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Government"" directly or indirectly supported by the sentence: ""The convention demands full governmental control of the stock of narcotic substances, including cannabis and a governmental mechanism which will license, supervise, control, document and report the yield and consumption.""?',)

        ASSISTANT:

        ",Requested tokens (83) exceed context window of 32
16086117,License affects Drivers of Vehicles,5436,Alcohol use and invalid license were among the leading driver factor associated with an increased risk of hit-and-run.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Drivers of Vehicles"" directly or indirectly supported by the sentence: ""Alcohol use and invalid license were among the leading driver factor associated with an increased risk of hit-and-run.""?',)

        ASSISTANT:

        ",Requested tokens (71) exceed context window of 32
15063771,License affects student,5437,"These findings then informed the development and content of a computer-aided learning (CAL) package titled ""The EMS Driving Licence"" that aimed to improve the preparation of students for placements.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects student"" directly or indirectly supported by the sentence: ""These findings then informed the development and content of a computer-aided learning (CAL) package titled ""The EMS Driving Licence"" that aimed to improve the preparation of students for placements.""?',)

        ASSISTANT:

        ",Requested tokens (84) exceed context window of 32
14769711,License affects Patients,5438,"CONCLUSIONS: While the majority of respondents felt that the suspension of the license for aprotinin had no effect, almost a third felt it had impacted negatively on the care of patients undergoing cardiac surgery.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Patients"" directly or indirectly supported by the sentence: ""CONCLUSIONS: While the majority of respondents felt that the suspension of the license for aprotinin had no effect, almost a third felt it had impacted negatively on the care of patients undergoing cardiac surgery.""?',)

        ASSISTANT:

        ",Requested tokens (88) exceed context window of 32
14477807,License affects Pedestrians,5439,"METHODS: We integrated publicly available data on motor vehicle collisions, liquor licenses, land use, and sociodemographic characteristics to analyze spatial patterns and other characteristics of collisions involving pedestrians.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Pedestrians"" directly or indirectly supported by the sentence: ""METHODS: We integrated publicly available data on motor vehicle collisions, liquor licenses, land use, and sociodemographic characteristics to analyze spatial patterns and other characteristics of collisions involving pedestrians.""?',)

        ASSISTANT:

        ",Requested tokens (85) exceed context window of 32
13333060,License affects jury,5440,"Trial court judges decide on permitting such testimony, while legal counsel is responsible for helping juries determine its importance and reliability.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects jury"" directly or indirectly supported by the sentence: ""Trial court judges decide on permitting such testimony, while legal counsel is responsible for helping juries determine its importance and reliability.""?',)

        ASSISTANT:

        ",Requested tokens (71) exceed context window of 32
13243100,License affects Catholics,5441,"Are outlined the innovative legislations that regulated the medical occupation, the influence of the European currents in the development of the medicine and surgery at Valencia up to the renaissance, the creation of the School of Surgery in 1462, the obtaining of the royal privilege in 1478 to dissect human corpses, the foundation of the University of Valencia in 1502, by the Valencian pope Alejandro VI, and license of the king Fernando Catholic and the unification of the set of hospital centres of the city of Valencia in 1512, constituting the General Hospital.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Catholics"" directly or indirectly supported by the sentence: ""Are outlined the innovative legislations that regulated the medical occupation, the influence of the European currents in the development of the medicine and surgery at Valencia up to the renaissance, the creation of the School of Surgery in 1462, the obtaining of the royal privilege in 1478 to dissect human corpses, the foundation of the University of Valencia in 1502, by the Valencian pope Alejandro VI, and license of the king Fernando Catholic and the unification of the set of hospital centres of the city of Valencia in 1512, constituting the General Hospital.""?',)

        ASSISTANT:

        ",Requested tokens (162) exceed context window of 32
10192330,License affects Child,5442,"In the case of localized spasticity, botulinum toxin injection permits delaying until the child reaches the age for selective neurotomy.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Child"" directly or indirectly supported by the sentence: ""In the case of localized spasticity, botulinum toxin injection permits delaying until the child reaches the age for selective neurotomy.""?',)

        ASSISTANT:

        ",Requested tokens (75) exceed context window of 32
9484048,License affects Nurses,5443,"This study reveals that firstly, the nurse regulations made by the Ministry of Home Affairs were enacted in the intensive form of regulations locally promulgated prior to the nurse regulations, secondly that the qualification structure for nurses was the same as that for doctors, and thirdly that the two ways of nurse license acquisition; by either qualification exams or graduation from training schools, and the two level license systems; namely registered and enrolled nurses, were all decided by the nurse regulations and were the origin of the complexity of the present nurse systems, which have influenced the public health nurse midwife and nurse regulations promulgated after the second world war.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Nurses"" directly or indirectly supported by the sentence: ""This study reveals that firstly, the nurse regulations made by the Ministry of Home Affairs were enacted in the intensive form of regulations locally promulgated prior to the nurse regulations, secondly that the qualification structure for nurses was the same as that for doctors, and thirdly that the two ways of nurse license acquisition; by either qualification exams or graduation from training schools, and the two level license systems; namely registered and enrolled nurses, were all decided by the nurse regulations and were the origin of the complexity of the present nurse systems, which have influenced the public health nurse midwife and nurse regulations promulgated after the second world war.""?',)

        ASSISTANT:

        ",Requested tokens (173) exceed context window of 32
8055459,License affects Laboratory,5444,Air Force Research Laboratory for confirmed exposure to radiofrequency radiation (RFR) exceeding the permitted exposure limits were reviewed to see if RFR overexposure created any detectable clinical or laboratory alterations that could be correlated with power density or the product of power density and time exposed.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License affects Laboratory"" directly or indirectly supported by the sentence: ""Air Force Research Laboratory for confirmed exposure to radiofrequency radiation (RFR) exceeding the permitted exposure limits were reviewed to see if RFR overexposure created any detectable clinical or laboratory alterations that could be correlated with power density or the product of power density and time exposed.""?',)

        ASSISTANT:

        ",Requested tokens (102) exceed context window of 32
21379411,License produces Prisoners,5445,"In this paper I draw on data from 39 in depth interviews at a resettlement scheme in England, conducted with 18 prisoners released on temporary licence from the resettlement wing of a closed and segregated Category C male prison.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Prisoners"" directly or indirectly supported by the sentence: ""In this paper I draw on data from 39 in depth interviews at a resettlement scheme in England, conducted with 18 prisoners released on temporary licence from the resettlement wing of a closed and segregated Category C male prison.""?',)

        ASSISTANT:

        ",Requested tokens (93) exceed context window of 32
19762714,License produces dispensaries,5446,"Most regulate dispensaries (25 states), with considerable variation in specific provisions such as permitted product supply sources number of dispensaries per state and restricting proximity to various types of location.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces dispensaries"" directly or indirectly supported by the sentence: ""Most regulate dispensaries (25 states), with considerable variation in specific provisions such as permitted product supply sources number of dispensaries per state and restricting proximity to various types of location.""?',)

        ASSISTANT:

        ",Requested tokens (80) exceed context window of 32
18199409,License produces Repository,5447,The package is freely available at Google Code repository (http://code.google.com/p/reditools/) and released under the MIT license.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Repository"" directly or indirectly supported by the sentence: ""The package is freely available at Google Code repository (http://code.google.com/p/reditools/) and released under the MIT license.""?',)

        ASSISTANT:

        ",Requested tokens (74) exceed context window of 32
17528983,License produces Professional Organization or Group,5448,"openSNP is hosted at http://www.opensnp.org, and the code is released under MIT-license at http://github.com/gedankenstuecke/snpr.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Professional Organization or Group"" directly or indirectly supported by the sentence: ""openSNP is hosted at http://www.opensnp.org, and the code is released under MIT-license at http://github.com/gedankenstuecke/snpr.""?',)

        ASSISTANT:

        ",Requested tokens (85) exceed context window of 32
16567727,License produces Health care facility,5449,The software is under active development at two leading institutions and continues to be released under an open-source license at http://cpfp.sourceforge.net.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Health care facility"" directly or indirectly supported by the sentence: ""The software is under active development at two leading institutions and continues to be released under an open-source license at http://cpfp.sourceforge.net.""?',)

        ASSISTANT:

        ",Requested tokens (77) exceed context window of 32
15517669,License produces Government,5450,As a result the government can take necessary action to seize the particular vehicle emitting more carbon monoxide than the permitted level.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Government"" directly or indirectly supported by the sentence: ""As a result the government can take necessary action to seize the particular vehicle emitting more carbon monoxide than the permitted level.""?',)

        ASSISTANT:

        ",Requested tokens (71) exceed context window of 32
13053497,License produces Patients,5451,About half of the patients was successfully treated as indicated by being released on licence.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Patients"" directly or indirectly supported by the sentence: ""About half of the patients was successfully treated as indicated by being released on licence.""?',)

        ASSISTANT:

        ",Requested tokens (63) exceed context window of 32
11019486,License produces Libraries,5452,"AVAILABILITY: The C Clustering Library and the corresponding Python C extension module Pycluster were released under the Python License, while the Perl module Algorithm::Cluster was released under the Artistic License.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Libraries"" directly or indirectly supported by the sentence: ""AVAILABILITY: The C Clustering Library and the corresponding Python C extension module Pycluster were released under the Python License, while the Perl module Algorithm::Cluster was released under the Artistic License.""?',)

        ASSISTANT:

        ",Requested tokens (87) exceed context window of 32
10234289,License produces Research Personnel,5453,"Schwarz Pharma, under license from Harris FRC, is developing SPM-927, synthesized by researchers at the University of Houston, for the potential treatment of epilepsy and neuropathic pain.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License produces Research Personnel"" directly or indirectly supported by the sentence: ""Schwarz Pharma, under license from Harris FRC, is developing SPM-927, synthesized by researchers at the University of Houston, for the potential treatment of epilepsy and neuropathic pain.""?',)

        ASSISTANT:

        ",Requested tokens (87) exceed context window of 32
27772739,License has input manager,5454,PARTICIPANTS: Pharmacy managers with active permits not affiliated with large hospitals or institutions.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input manager"" directly or indirectly supported by the sentence: ""PARTICIPANTS: Pharmacy managers with active permits not affiliated with large hospitals or institutions.""?',)

        ASSISTANT:

        ",Requested tokens (66) exceed context window of 32
27741716,License has input Prisoners,5455,Permitting prisoners to leave the prison for a certain time is one basic element of rehabilitation.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Prisoners"" directly or indirectly supported by the sentence: ""Permitting prisoners to leave the prison for a certain time is one basic element of rehabilitation.""?',)

        ASSISTANT:

        ",Requested tokens (68) exceed context window of 32
27295337,License has input Reverse Transcriptase Polymerase Chain Reaction,5456,We have developed a procedure permitting RT-PCR from mRNA even after a long-term storage (1 year) of platelet samples in ethanol (EtOH-platelets) at -80 degrees C.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Reverse Transcriptase Polymerase Chain Reaction"" directly or indirectly supported by the sentence: ""We have developed a procedure permitting RT-PCR from mRNA even after a long-term storage (1 year) of platelet samples in ethanol (EtOH-platelets) at -80 degrees C.""?',)

        ASSISTANT:

        ",Requested tokens (94) exceed context window of 32
27164041,License has input Donor person,5457,"Thus, extending the apheresis collection time permitted donors who in the past were routinely deferred because of low PLT counts to safely donate satisfactory PLT units.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Donor person"" directly or indirectly supported by the sentence: ""Thus, extending the apheresis collection time permitted donors who in the past were routinely deferred because of low PLT counts to safely donate satisfactory PLT units.""?',)

        ASSISTANT:

        ",Requested tokens (82) exceed context window of 32
26853664,License has input Females,5458,This permits females to use different defensive responses and to use them more successfully.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Females"" directly or indirectly supported by the sentence: ""This permits females to use different defensive responses and to use them more successfully.""?',)

        ASSISTANT:

        ",Requested tokens (64) exceed context window of 32
26615225,License has input Dermatologist,5459,"The accessibility of the skin to examination and study has permitted dermatologists to play an extremely important role in defining the clinical usefulness and limitations of many laser systems as well as developing innovative concepts, techniques and devices that further improved the effectiveness of laser treatment.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Dermatologist"" directly or indirectly supported by the sentence: ""The accessibility of the skin to examination and study has permitted dermatologists to play an extremely important role in defining the clinical usefulness and limitations of many laser systems as well as developing innovative concepts, techniques and devices that further improved the effectiveness of laser treatment.""?',)

        ASSISTANT:

        ",Requested tokens (99) exceed context window of 32
26553483,License has input Households,5460,The proportion of respondents who reported that at least one gun was kept in their household was 87.3 percent among handgun registration households and 89.7 percent among hunting license households.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Households"" directly or indirectly supported by the sentence: ""The proportion of respondents who reported that at least one gun was kept in their household was 87.3 percent among handgun registration households and 89.7 percent among hunting license households.""?',)

        ASSISTANT:

        ",Requested tokens (86) exceed context window of 32
26432444,License has input Psychiatric inpatient,5461,The authors review their experiences in permitting psychiatric patients to read their own records.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Psychiatric inpatient"" directly or indirectly supported by the sentence: ""The authors review their experiences in permitting psychiatric patients to read their own records.""?',)

        ASSISTANT:

        ",Requested tokens (66) exceed context window of 32
26412967,License has input denturist,5462,A second alternative under consideration is to license denturists but require them to practice under the supervision of a dentist.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input denturist"" directly or indirectly supported by the sentence: ""A second alternative under consideration is to license denturists but require them to practice under the supervision of a dentist.""?',)

        ASSISTANT:

        ",Requested tokens (73) exceed context window of 32
26138867,License has input Americas Ethnicity,5463,"These factors include: (1) a twofold increase in the annual number of graduates from American medical schools, (2) Public Law 94-484, which will reduce the number of foreign medical graduates eligible for postgraduate training in this country by 70 to 80 per cent, and (3) increased emphasis on permitting Americans studying abroad to transfer to United States medical schools.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Americas Ethnicity"" directly or indirectly supported by the sentence: ""These factors include: (1) a twofold increase in the annual number of graduates from American medical schools, (2) Public Law 94-484, which will reduce the number of foreign medical graduates eligible for postgraduate training in this country by 70 to 80 per cent, and (3) increased emphasis on permitting Americans studying abroad to transfer to United States medical schools.""?',)

        ASSISTANT:

        ",Requested tokens (128) exceed context window of 32
26007295,License has input Diver (occupation),5464,Substitution of oxygen-helium for compressed air has permitted divers to reach 600 m.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Diver (occupation)"" directly or indirectly supported by the sentence: ""Substitution of oxygen-helium for compressed air has permitted divers to reach 600 m.""?',)

        ASSISTANT:

        ",Requested tokens (70) exceed context window of 32
25610623,License has input Transgendered Persons,5465,The law permits transgenders the right of self-affirmation and it upholds their dignity in society.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Transgendered Persons"" directly or indirectly supported by the sentence: ""The law permits transgenders the right of self-affirmation and it upholds their dignity in society.""?',)

        ASSISTANT:

        ",Requested tokens (73) exceed context window of 32
25574104,License has input Outpatients,5466,"In the following sections, we discussed current COVID-19 therapy choices, reviewed standard practice in modifying immunosuppressant regimens, and outlined the safety and efficacy of currently licensed drugs for inpatient and outpatient management.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Outpatients"" directly or indirectly supported by the sentence: ""In the following sections, we discussed current COVID-19 therapy choices, reviewed standard practice in modifying immunosuppressant regimens, and outlined the safety and efficacy of currently licensed drugs for inpatient and outpatient management.""?',)

        ASSISTANT:

        ",Requested tokens (93) exceed context window of 32
25297909,"License has input Students, Nursing",5467,"A total of 135 subjects participated in the research: nurses, post graduate year (NPGY) (   N     = 69), have been employed in the adult ward of a medical center for less than 1 year; and pre-clinical nurses (   N     = 66), 3rd-year nursing students with nurse licenses from a university in the central part of Taiwan.",Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Students, Nursing"" directly or indirectly supported by the sentence: ""A total of 135 subjects participated in the research: nurses, post graduate year (NPGY) (   N     = 69), have been employed in the adult ward of a medical center for less than 1 year; and pre-clinical nurses (   N     = 66), 3rd-year nursing students with nurse licenses from a university in the central part of Taiwan.""?',)

        ASSISTANT:

        ",Requested tokens (130) exceed context window of 32
25293168,License has input Clients,5468,They also perceived APN's value as a client-driven service permitting clients to select which of three partner notification methods would work best for them across differing partner relationships and settings.,Undefined,"SYSTEM:  You are a computational biologist. Answer yes or no fast.      

        USER: ('\'Is the triple ""License has input Clients"" directly or indirectly supported by the sentence: ""They also perceived APN\'s value as a client-driven service permitting clients to select which of three partner notification methods would work best for them across differing partner relationships and settings.""?',)

        ASSISTANT:

        ",Requested tokens (83) exceed context window of 32
