Predicate ID,Triple,Sentence ID,Sentence,Is Correct,Question,Answer
7686895,Ibuprofen treats arthritic joint disease,1049,"I take ibuprofen regularly for my arthritis, but I've heard that it may lead to kidney damage.",True,"Is the triple 'Ibuprofen treats arthritic joint disease' supported by the sentence: 'I take ibuprofen regularly for my arthritis, but I've heard that it may lead to kidney damage.'?","Yes, it is indirectly supported. The statement ""I take ibuprofen regularly for my arthritis, but I've heard that it may lead to kidney damage"" implies that ibuprofen is effective in treating arthritis (as indicated by your regular use), but it also suggests that there may be potential side effects, such as kidney damage, which is a type of joint disease. Therefore, it supports the idea that ibuprofen treats arthritic joint disease, but also highlights a potential risk associated with its use."
7258310,Ibuprofen treats Fever,1050,Paracetamol or ibuprofen in febrile children.,True,Is the triple 'Ibuprofen treats Fever' supported by the sentence: 'Paracetamol or ibuprofen in febrile children.'?,"Yes, it is indirectly supported. The provided sentence suggests that either Paracetamol or Ibuprofen can be used in febrile children, implying that Ibuprofen is effective in treating fever, which aligns with the statement ""Ibuprofen treats fever"". However, it's important to note that this is an indirect interpretation, as the original sentence does not explicitly state that Ibuprofen treats fever."
24973247,Methylprednisolone causes lupus nephritis,2,Evaluation of granulated fenbendazole (22.2%) against induced and naturally occurring helminth infections in cats.,False,Is the triple 'Methylprednisolone causes lupus nephritis' supported by the sentence: 'Evaluation of granulated fenbendazole (22.2%) against induced and naturally occurring helminth infections in cats.'?,"No, that statement does not provide support for the claim that Methylprednisolone causes lupus nephritis in any way, directly or indirectly."
26452786,Fenbendazole causes helminthiasis,3,Symptoms of perianal itching and visualization of visible motile worms persisted for 6 months despite being treated with multiple courses of albendazole causing a lot of frustration and distress to the caregivers.,False,Is the triple 'Fenbendazole causes helminthiasis' supported by the sentence: 'Symptoms of perianal itching and visualization of visible motile worms persisted for 6 months despite being treated with multiple courses of albendazole causing a lot of frustration and distress to the caregivers.'?,"No, this statement does not support the claim that Fenbendazole causes helminthiasis. The sentence mentions treatment with albendazole, not fenbendazole, and does not provide any information about fenbendazole's effects."
21848143,Albendazole causes helminthiasis,4,"CONCLUSIONS: Ibuprofen-induced patent ductus arteriosus closure improved pulmonary mechanics, decreased total lung water, increased epithelial sodium channel expression, and decreased the detrimental effects of preterm birth on alveolarization.",False,"Is the triple 'Albendazole causes helminthiasis' supported by the sentence: 'CONCLUSIONS: Ibuprofen-induced patent ductus arteriosus closure improved pulmonary mechanics, decreased total lung water, increased epithelial sodium channel expression, and decreased the detrimental effects of preterm birth on alveolarization.'?","No, this statement does not provide any support for the claim that Albendazole causes helminthiasis, as it discusses the effects of ibuprofen on patent ductus arteriosus closure, pulmonary mechanics, total lung water, epithelial sodium channel expression, and preterm birth effects on alveolarization."
13726345,Ibuprofen causes patent ductus arteriosus,5,Protein profile in neuroblastoma cells incubated with S- and R-enantiomers of ibuprofen by iTRAQ-coupled 2-D LC-MS/MS analysis: possible action of induced proteins on Alzheimer's disease.,False,Is the triple 'Ibuprofen causes patent ductus arteriosus' supported by the sentence: 'Protein profile in neuroblastoma cells incubated with S- and R-enantiomers of ibuprofen by iTRAQ-coupled 2-D LC-MS/MS analysis: possible action of induced proteins on Alzheimer's disease.'?,"No, that statement is not directly or even indirectly supportive of ibuprofen causing patent ductus arteriosus. The title you provided discusses the protein profile in neuroblastoma cells incubated with ibuprofen enantiomers, and possible actions of induced proteins on Alzheimer's disease, which is unrelated to patent ductus arteriosus, a congenital heart defect."
13653982,Ibuprofen causes Alzheimer disease,6,Protective effect of glucosamine against ibuprofen-induced peptic ulcer in rats.,False,Is the triple 'Ibuprofen causes Alzheimer disease' supported by the sentence: 'Protective effect of glucosamine against ibuprofen-induced peptic ulcer in rats.'?,"No, this statement does not provide any support for a link between ibuprofen and Alzheimer's disease. The protective effect of glucosamine against ibuprofen-induced peptic ulcer in rats is related to gastrointestinal side effects, not neurological effects."
13133316,Ibuprofen causes peptic ulcer disease,7,Ibuprofen-induced fever in Sjogren's syndrome.,False,Is the triple 'Ibuprofen causes peptic ulcer disease' supported by the sentence: 'Ibuprofen-induced fever in Sjogren's syndrome.'?,"No, it is not directly or indirectly supported because it does not mention anything about peptic ulcers, which is a crucial component of your original statement about Ibuprofen causing this condition. The given sentence talks about Ibuprofen inducing a fever in Sjogren's syndrome, which is an entirely different medical issue."
12641386,Ibuprofen causes Fever,8,There have been no prior definite cases reported of ibuprofen-induced pancreatitis.,False,Is the triple 'Ibuprofen causes Fever' supported by the sentence: 'There have been no prior definite cases reported of ibuprofen-induced pancreatitis.'?,"No, it is not directly or indirectly supported because pancreatitis is not fever, although fever can be a symptom in some conditions, it is not necessarily linked to pancreatitis caused by ibuprofen use."
12482174,Ibuprofen causes pancreatitis,9,"RESULTS: None of the studies established any of the COX-2 inhibitors as clearly better than ibuprofen, the current gold standard for the treatment of surgically induced dental pain.",False,"Is the triple 'Ibuprofen causes pancreatitis' supported by the sentence: 'RESULTS: None of the studies established any of the COX-2 inhibitors as clearly better than ibuprofen, the current gold standard for the treatment of surgically induced dental pain.'?","No, it is not directly or indirectly supported by that sentence, as it does not mention anything about ibuprofen causing pancreatitis. It simply states that ibuprofen is as effective as other COX-2 inhibitors in treating dental pain, implying that it is a standard treatment option, but not providing information about potential side effects or complications such as pancreatitis."
12438812,Ibuprofen causes Toothache,10,Noncardiogenic pulmonary edema due to ibuprofen.,False,Is the triple 'Ibuprofen causes Toothache' supported by the sentence: 'Noncardiogenic pulmonary edema due to ibuprofen.'?,"No, it is not directly or indirectly supported. Noncardiogenic pulmonary edema is a potential side effect of ibuprofen, but it does not imply that ibuprofen causes toothache."
12079834,Ibuprofen causes adult acute respiratory distress syndrome,11,"In a double-blind cross-over study on 22 healthy subjects the analgesic efficacies of the antipyretic analgesic drugs ibuprofen, dipyrone and paracetamol were tested against placebo using a model of experimentally induced pain.",False,"Is the triple 'Ibuprofen causes adult acute respiratory distress syndrome' supported by the sentence: 'In a double-blind cross-over study on 22 healthy subjects the analgesic efficacies of the antipyretic analgesic drugs ibuprofen, dipyrone and paracetamol were tested against placebo using a model of experimentally induced pain.'?","No, this statement does not provide any evidence to support the claim that ibuprofen causes adult acute respiratory distress syndrome, directly or indirectly. It discusses a study on the analgesic efficacy of ibuprofen, dipyrone, paracetamol, and placebo, but it does not mention anything about respiratory distress syndrome."
11157616,Ibuprofen causes Pain,12,Unaltered ibuprofen-induced faecal blood loss upon coadministration of moclobemide.,False,Is the triple 'Ibuprofen causes Pain' supported by the sentence: 'Unaltered ibuprofen-induced faecal blood loss upon coadministration of moclobemide.'?,"No, this statement does not provide direct support for the claim that Ibuprofen causes pain. It suggests a possible gastrointestinal side effect (faecal blood loss) when Ibuprofen is coadministered with moclobemide, but it does not establish a causative link between Ibuprofen and pain."
10429873,Ibuprofen causes Hemorrhage,13,The C5a antagonist (1 or 3 mg/kg/day) and/or ibuprofen (30 mg/kg/day) were administered orally on a daily basis either before or after arthritis induction.,False,Is the triple 'Ibuprofen causes Hemorrhage' supported by the sentence: 'The C5a antagonist (1 or 3 mg/kg/day) and/or ibuprofen (30 mg/kg/day) were administered orally on a daily basis either before or after arthritis induction.'?,"No, this statement does not support the claim that ibuprofen causes hemorrhage, directly or indirectly. It simply states that ibuprofen was administered in a study, without specifying any adverse effects such as hemorrhaging."
9800201,Ibuprofen causes arthritic joint disease,14,RESULTS: Ketoprofen 50 mg t.d.s. suppressed prostaglandin synthesis to a significantly greater extent than ibuprofen and caused significantly more gastroduodenal injury.,True,Is the triple 'Ibuprofen causes arthritic joint disease' supported by the sentence: 'RESULTS: Ketoprofen 50 mg t.d.s. suppressed prostaglandin synthesis to a significantly greater extent than ibuprofen and caused significantly more gastroduodenal injury.'?,"Yes, it is indirectly supported. The study found that ketoprofen caused significantly more gastroduodenal injury than ibuprofen, which could potentially contribute to arthritic joint disease over time due to gastrointestinal damage. However, this is an interpretation of the results and not a direct statement from the text you provided."
8163776,Ibuprofen causes injury,15,"Preclinical studies of ivabradine in animal models with induced AF demonstrated a reduction in HR, with no significant worsening of QT interval or mean arterial pressure.",False,"Is the triple 'Ibuprofen causes injury' supported by the sentence: 'Preclinical studies of ivabradine in animal models with induced AF demonstrated a reduction in HR, with no significant worsening of QT interval or mean arterial pressure.'?","No, it is not directly or indirectly supported because ibuprofen and ivabradine are different substances, with different mechanisms of action, and preclinical studies on ivabradine do not provide evidence for ibuprofen causing injury."
19228519,Ivabradine causes atrial fibrillation,16,Ranolazine was more effective than lidocaine in terminating persistent AF and in preventing the induction of AF.,False,Is the triple 'Ivabradine causes atrial fibrillation' supported by the sentence: 'Ranolazine was more effective than lidocaine in terminating persistent AF and in preventing the induction of AF.'?,"No, this statement does not provide any support for Ivabradine causing atrial fibrillation (AF). The effectiveness of Ranolazine compared to Lidocaine in terminating AF and preventing its induction does not relate to Ivabradine's potential side effects."
13317799,Ranolazine causes atrial fibrillation,17,CONCLUSION: Dexamethasone or prednisolone were the easiest to induce steroid glaucoma when the patients had long-term use of steroid eyedrops.,False,Is the triple 'Ranolazine causes atrial fibrillation' supported by the sentence: 'CONCLUSION: Dexamethasone or prednisolone were the easiest to induce steroid glaucoma when the patients had long-term use of steroid eyedrops.'?,"No, it is not directly nor indirectly supported, as there is no mention of Ranolazine, atrial fibrillation, or any related factors in that sentence."
27055840,Prednisolone causes glaucoma,18,"Among 121 CK-analogs studied, CK-17, CK-101A and CK103A have been identified as promising anti-inflammatory agents as potent as prednisolone in inhibiting lens proteins-induced inflammation and twice as potent as prednisolone in inhibiting endotoxin-and IL-1-induced uveitis.",False,"Is the triple 'Prednisolone causes glaucoma' supported by the sentence: 'Among 121 CK-analogs studied, CK-17, CK-101A and CK103A have been identified as promising anti-inflammatory agents as potent as prednisolone in inhibiting lens proteins-induced inflammation and twice as potent as prednisolone in inhibiting endotoxin-and IL-1-induced uveitis.'?","No, this statement does not support the claim that Prednisolone causes glaucoma, directly or indirectly. It discusses the anti-inflammatory properties of Prednisolone and some other compounds, but it does not mention or imply any connection to glaucoma."
26677891,Prednisolone causes uveitis,19,Light and electron microscopy of prednisolone-induced nephropathy in rabbits.,False,Is the triple 'Prednisolone causes uveitis' supported by the sentence: 'Light and electron microscopy of prednisolone-induced nephropathy in rabbits.'?,"No, it is not directly or indirectly supported, because there is no mention or implication in this sentence about prednisolone causing uveitis in rabbits or any other organism. The given statement specifically discusses a nephropathy (kidney disease) induced by prednisolone in rabbits, without any reference to its impact on ocular health (uveitis)."
25953223,Prednisolone causes kidney disorder,20,The behavior results showed that exposure to prednisolone resulted in decreased autonomic activity and low sensitivity to light.,False,Is the triple 'Prednisolone causes kidney disorder' supported by the sentence: 'The behavior results showed that exposure to prednisolone resulted in decreased autonomic activity and low sensitivity to light.'?,"No, it is not directly supported, as there is no explicit mention of a causal link between Prednisolone use, decreased autonomic activity, low sensitivity to light, and kidney disorders in this statement alone. However, it is possible for Prednisolone use to affect other bodily functions, which may in turn impact kidneys, but this would require further evidence from additional sources."
21556285,Prednisolone causes allergic disease,21,We therefore advocate for increased clinical alertness towards prednisolone-induced adrenal insufficiency in RTx patients and thus their potential need of rescue GC supplementation during stress.,True,Is the triple 'Prednisolone causes allergic disease' supported by the sentence: 'We therefore advocate for increased clinical alertness towards prednisolone-induced adrenal insufficiency in RTx patients and thus their potential need of rescue GC supplementation during stress.'?,"Yes, it is indirectly supported. The statement suggests that there is a risk of adrenal insufficiency in patients taking Prednisolone, which could potentially trigger an immune response or exacerbate existing allergic conditions due to the body's reduced ability to respond to stress. However, it does not directly state that Prednisolone causes allergic diseases, but rather implies a potential indirect relationship through adrenal insufficiency."
21293782,Prednisolone causes adrenocortical insufficiency,22,Zeaxanthin (50 mg/kg/day) or prednisolone (5 mg/kg/day) was orally administered for 14 days before induction of ulcerative colitis.,False,Is the triple 'Prednisolone causes adrenocortical insufficiency' supported by the sentence: 'Zeaxanthin (50 mg/kg/day) or prednisolone (5 mg/kg/day) was orally administered for 14 days before induction of ulcerative colitis.'?,"No, it is not directly supported because there is no mention of prednisolone causing adrenocortical insufficiency in this sentence. It simply states that prednisolone was administered, but it does not specify any resulting effects on the adrenal cortex system."
20789636,Prednisolone causes ulcerative colitis,23,"OBJECTIVE: We want to show that an intralesional injection of prednisolone into the proximal nail fold may produce dorsal pain, dyspnoea and headaches within the 2 min following the injection and to explain the pathophysiology of his condition.",False,"Is the triple 'Prednisolone causes ulcerative colitis' supported by the sentence: 'OBJECTIVE: We want to show that an intralesional injection of prednisolone into the proximal nail fold may produce dorsal pain, dyspnoea and headaches within the 2 min following the injection and to explain the pathophysiology of his condition.'?","No, it is not directly nor indirectly supported, as there is no mention of ulcerative colitis in this given statement, nor any correlation between prednisolone injections, dorsal pain, dyspnoea, headaches, and ulcerative colitis mentioned in this statement."
17230021,Prednisolone causes Headache,24,[A case of nephrotic syndrome with abnormally high level of protein C induced by prednisolone].,False,Is the triple 'Prednisolone causes Headache' supported by the sentence: '[A case of nephrotic syndrome with abnormally high level of protein C induced by prednisolone].'?,"No, it is not directly or indirectly supported by that sentence. The provided sentence discusses a case of nephrotic syndrome induced by prednisolone, but it does not mention anything about headaches being a side effect."
16304261,Prednisolone causes nephrotic syndrome,25,It is concluded that six or more cycles of COPP chemotherapy for advanced Hodgkin's disease in men leads to permanent sterility.,False,Is the triple 'Prednisolone causes nephrotic syndrome' supported by the sentence: 'It is concluded that six or more cycles of COPP chemotherapy for advanced Hodgkin's disease in men leads to permanent sterility.'?,"No, it's not directly related. The sentence discusses the effect of COPP chemotherapy on sterility in men with advanced Hodgkin's disease, while the statement about Prednisolone causing nephrotic syndrome involves a different subject altogether."
15365269,Prednisolone causes infertility disorder,26,The erythroderma improved generally as a result of systemic prednisolone treatment.,False,Is the triple 'Prednisolone causes infertility disorder' supported by the sentence: 'The erythroderma improved generally as a result of systemic prednisolone treatment.'?,"No, it is not directly supported because there is no explicit mention of an effect on fertility in the provided statement about prednisolone treating erythroderma."
14373522,Prednisolone causes exfoliative dermatitis,27,CONTACT DERMATITIS DUE TO TOPICAL HYDROCORTISONE AND PREDNISOLONE.,True,Is the triple 'Prednisolone causes exfoliative dermatitis' supported by the sentence: 'CONTACT DERMATITIS DUE TO TOPICAL HYDROCORTISONE AND PREDNISOLONE.'?,"Yes, it is indirectly supported because both Prednisolone and Hydrocortisone are mentioned as causing contact dermatitis, which is a type of skin reaction similar to exfoliative dermatitis. However, it does not directly state that Prednisolone causes exfoliative dermatitis."
10735861,Prednisolone causes contact dermatitis,28,[Pulmonary tuberculosis due to prednisolone].,False,Is the triple 'Prednisolone causes contact dermatitis' supported by the sentence: '[Pulmonary tuberculosis due to prednisolone].'?,"No, it is not directly supported because pulmonary tuberculosis is not a type of contact dermatitis. However, it could be interpreted as an adverse effect of Prednisolone use, which might increase the risk of various skin conditions including contact dermatitis."
10545904,Prednisolone causes pulmonary tuberculosis,29,"Rats were treated with a leukotriene synthesis inhibitor (PF-5901), a leukotriene B4 receptor antagonist (SC-41930), an IL-1 receptor antagonist or a corticosteroid (prednisolone) prior to induction of colitis.",False,"Is the triple 'Prednisolone causes pulmonary tuberculosis' supported by the sentence: 'Rats were treated with a leukotriene synthesis inhibitor (PF-5901), a leukotriene B4 receptor antagonist (SC-41930), an IL-1 receptor antagonist or a corticosteroid (prednisolone) prior to induction of colitis.'?","No, it is not directly supported because it does not mention any link between Prednisolone and pulmonary tuberculosis in this context."
10519611,Prednisolone causes colitis,30,"PURPOSE: To investigate the relationship between vitamin E deficiency and prednisolone-induced cataract formation, long-term examination of lens changes was performed in rats under the condition of vitamin E deficiency or supplementation and administration of prednisolone.",False,"Is the triple 'Prednisolone causes colitis' supported by the sentence: 'PURPOSE: To investigate the relationship between vitamin E deficiency and prednisolone-induced cataract formation, long-term examination of lens changes was performed in rats under the condition of vitamin E deficiency or supplementation and administration of prednisolone.'?","No, it is not directly or indirectly supported. The given sentence is about an investigation of the relationship between vitamin E deficiency and prednisolone-induced cataract formation in rats, not about prednisolone causing colitis in any form."
9464043,Prednisolone causes cataract,31,"In inactive SLE induced by prednisolone therapy, the invariant Valpha24JalphaQ TCR could be detected in DN Valpha24+ T cells from all the patients and dominated in most of the patients.",False,"Is the triple 'Prednisolone causes cataract' supported by the sentence: 'In inactive SLE induced by prednisolone therapy, the invariant Valpha24JalphaQ TCR could be detected in DN Valpha24+ T cells from all the patients and dominated in most of the patients.'?","No, it is not directly or indirectly supported. The given sentence discusses an invariant Valpha24JalphaQ TCR detected in DN Valpha24+ T cells from patients with inactive Systemic Lupus Erythematosus (SLE) who were undergoing prednisolone therapy, but it doesn't mention any connection to cataracts."
8757881,Prednisolone causes systemic lupus erythematosus,32,"The suppression of the anti-inflammatory effects of cortisol as a result of states of excessive stress leads to hypercatabolic diseases such as AIDS, sepsis and toxic shock syndrome and protein calorie malnutrition (NAIDS).",False,"Is the triple 'Prednisolone causes systemic lupus erythematosus' supported by the sentence: 'The suppression of the anti-inflammatory effects of cortisol as a result of states of excessive stress leads to hypercatabolic diseases such as AIDS, sepsis and toxic shock syndrome and protein calorie malnutrition (NAIDS).'?","No, this statement does not provide direct support for the idea that Prednisolone, a corticosteroid medication used to suppress inflammation, causes systemic lupus erythematosus (SLE), an autoimmune disease. The statement discusses the negative effects of cortisol suppression due to excessive stress, leading to hypercatabolic diseases, but it does not mention Prednisolone or SLE."
27747116,Hydrocortisone causes toxic shock syndrome,33,"The suppression of the anti-inflammatory effects of cortisol as a result of states of excessive stress leads to hypercatabolic diseases such as AIDS, sepsis and toxic shock syndrome and protein calorie malnutrition (NAIDS).",False,"Is the triple 'Hydrocortisone causes toxic shock syndrome' supported by the sentence: 'The suppression of the anti-inflammatory effects of cortisol as a result of states of excessive stress leads to hypercatabolic diseases such as AIDS, sepsis and toxic shock syndrome and protein calorie malnutrition (NAIDS).'?","No, it is not directly or indirectly supported, as Hydrocortisone is a synthetic form of cortisol, which is an anti-inflammatory hormone, and there is nothing in this statement suggesting that it would cause toxic shock syndrome, but rather that a lack of cortisol's effects could lead to certain hypercatabolic diseases, not Hydrocortisone itself causing them."
27747115,Hydrocortisone causes Sepsis,34,"We report the case of a 41-year-old nonatopic women with a previous history of eczematous reaction due to hydrocortisone who suffered worsening of her perennial rhinitis in association with perinasal dermatitis from the use of budesonide in nasal spray form, and stomatitis and pharyngitis due to budesonide in a bronchial inhaler.",False,"Is the triple 'Hydrocortisone causes Sepsis' supported by the sentence: 'We report the case of a 41-year-old nonatopic women with a previous history of eczematous reaction due to hydrocortisone who suffered worsening of her perennial rhinitis in association with perinasal dermatitis from the use of budesonide in nasal spray form, and stomatitis and pharyngitis due to budesonide in a bronchial inhaler.'?","No, this statement does not provide direct evidence to support that hydrocortisone causes sepsis, as it discusses adverse effects from budesonide, not hydrocortisone."
27073884,Hydrocortisone causes atopic eczema,35,"In this perspective paper, we focus on the neuro-endocrine interactions that occur between progesterone, allopregnanolone, and cortisol during pregnancy, and propose that they align with our previously proposed model of FM pathogenesis based on GABAergic ""weakening"" in a thalamocortical neural loop system.",False,"Is the triple 'Hydrocortisone causes atopic eczema' supported by the sentence: 'In this perspective paper, we focus on the neuro-endocrine interactions that occur between progesterone, allopregnanolone, and cortisol during pregnancy, and propose that they align with our previously proposed model of FM pathogenesis based on GABAergic ""weakening"" in a thalamocortical neural loop system.'?","No. The statement about Hydrocortisone causing atopic eczema is not directly or indirectly supported by the provided sentence as it discusses neuro-endocrine interactions between progesterone, allopregnanolone, and cortisol during pregnancy, but does not mention Hydrocortisone or atopic eczema."
25383174,Hydrocortisone causes fibromyalgia,36,The present study reported a case of hydrocortisone-induced blood pressure reduction in a patient with anterior pituitary hypofunction due to allergic reaction.,False,Is the triple 'Hydrocortisone causes fibromyalgia' supported by the sentence: 'The present study reported a case of hydrocortisone-induced blood pressure reduction in a patient with anterior pituitary hypofunction due to allergic reaction.'?,"No, this statement does not provide any support for the claim that Hydrocortisone causes fibromyalgia, directly or indirectly. The statement discusses a patient with anterior pituitary hypofunction due to allergic reaction who experienced blood pressure reduction after using Hydrocortisone, but it does not mention anything about fibromyalgia."
25205462,Hydrocortisone causes hypotensive disorder,37,Fetal adrenocorticotropic hormone and cortisol increased to peak values within 2.8 hours of induced hypoxia but by 7.2 hours had begun to fall to values that were not significantly different from those at 1.4 hours.,False,Is the triple 'Hydrocortisone causes hypotensive disorder' supported by the sentence: 'Fetal adrenocorticotropic hormone and cortisol increased to peak values within 2.8 hours of induced hypoxia but by 7.2 hours had begun to fall to values that were not significantly different from those at 1.4 hours.'?,"No, it is not directly supported because there is no mention of Hydrocortisone in the provided sentence. However, it does suggest a relationship between hypoxia, cortisol, and time, which could potentially be related to the effects of Hydrocortisone on blood pressure, but this would be an indirect relationship that would require further evidence to establish."
20591759,Hydrocortisone causes Hypoxemia,38,Congenital adrenal hyperplasia (CAH) is a chronic condition and individuals are exposed to elevated androgen levels in utero as a result of the endogenous cortisol deficiency.,True,Is the triple 'Hydrocortisone causes Hypoxemia' supported by the sentence: 'Congenital adrenal hyperplasia (CAH) is a chronic condition and individuals are exposed to elevated androgen levels in utero as a result of the endogenous cortisol deficiency.'?,"Yes, there is an indirect connection between these two statements, but it's important to clarify that hydrocortisone does not directly cause hypoxemia (low oxygen levels in the blood). However, congenital adrenal hyperplasia (CAH) can lead to elevated androgen levels in utero due to endogenous cortisol deficiency, as mentioned in your statement. This condition is often treated with hydrocortisone to manage cortisol levels, which in turn helps control androgen levels. If left untreated, CAH can lead to various complications, including respiratory issues, but it's crucial to note that hydrocortisone itself does not cause hypoxemia."
18446972,Hydrocortisone causes congenital adrenal hyperplasia,39,The results of our study confirm that thymol has strong ameliorative effect against hydrocortisone-induced oxidative stress injury in hepatic tissues.,False,Is the triple 'Hydrocortisone causes congenital adrenal hyperplasia' supported by the sentence: 'The results of our study confirm that thymol has strong ameliorative effect against hydrocortisone-induced oxidative stress injury in hepatic tissues.'?,"No, this statement does not provide any support for hydrocortisone causing congenital adrenal hyperplasia. It discusses the effects of thymol on hydrocortisone-induced oxidative stress injury in hepatic tissues, not its role in causing congenital adrenal hyperplasia."
18240145,Hydrocortisone causes injury,40,The effects of 8-bromo-cyclic AMP and cyclic AMP agonists (cholera toxin plus hydrocortisone and prostaglandin E2 plus 3-isobutyl-1-methylxanthine) on the cytotoxic activity of T cells generated during murine influenza virus infection have been examined.,False,Is the triple 'Hydrocortisone causes injury' supported by the sentence: 'The effects of 8-bromo-cyclic AMP and cyclic AMP agonists (cholera toxin plus hydrocortisone and prostaglandin E2 plus 3-isobutyl-1-methylxanthine) on the cytotoxic activity of T cells generated during murine influenza virus infection have been examined.'?,"No, it is not directly or indirectly supported. The statement does not imply any harm or injury caused by hydrocortisone, but rather discusses its role in a study about T cell activity during murine influenza virus infection."
17359303,Hydrocortisone causes influenza,41,Open oral provocation with 100 or 250 mg hydrocortisone in patients with hydrocortisone contact hypersensitivity elicited cutaneous reactions at sites of previous allergic dermatitis caused by hydrocortisone in two patients and at sites of earlier allergic patch test reactions caused by hydrocortisone in the other two patients.,False,Is the triple 'Hydrocortisone causes influenza' supported by the sentence: 'Open oral provocation with 100 or 250 mg hydrocortisone in patients with hydrocortisone contact hypersensitivity elicited cutaneous reactions at sites of previous allergic dermatitis caused by hydrocortisone in two patients and at sites of earlier allergic patch test reactions caused by hydrocortisone in the other two patients.'?,"No, the statement does not support a direct link between hydrocortisone use and causing influenza, as it discusses cutaneous reactions in patients with hydrocortisone contact hypersensitivity, not respiratory infections associated with influenza."
13585273,"Hydrocortisone causes dermatitis, atopic",42,"Although initial studies in transgenic mice and humans are encouraging, more data are required to conclusively prove the hypothesis that the adipose-tissue-specific overexpression of HSD1 and the resultant increase in tissue-specific cortisol concentrations result in human obesity, insulin resistance, high blood pressure, and metabolic syndrome.",False,"Is the triple 'Hydrocortisone causes dermatitis, atopic' supported by the sentence: 'Although initial studies in transgenic mice and humans are encouraging, more data are required to conclusively prove the hypothesis that the adipose-tissue-specific overexpression of HSD1 and the resultant increase in tissue-specific cortisol concentrations result in human obesity, insulin resistance, high blood pressure, and metabolic syndrome.'?","No, it is not directly or indirectly supported by that statement because it discusses obesity, insulin resistance, high blood pressure, and metabolic syndrome, not dermatitis or atopic conditions."
12645476,Hydrocortisone causes obesity disorder,43,"CONCLUSION: Although hydrocortisone has anti-inflammatory properties, it seems to provoke inflammation in the round window membrane after topical instillation.",False,"Is the triple 'Hydrocortisone causes obesity disorder' supported by the sentence: 'CONCLUSION: Although hydrocortisone has anti-inflammatory properties, it seems to provoke inflammation in the round window membrane after topical instillation.'?","No, it is not directly or indirectly supported because there is no mention of any relation to obesity in this statement about inflammation in the round window membrane after topical instillation of hydrocortisone."
10068843,Hydrocortisone causes Inflammation,44,"Type 2 glucocorticoid receptors (GRs), which are occupied by cortisol in humans in times of stress, are thought to be responsible for the glucocorticoid-induced memory impairment.",False,"Is the triple 'Hydrocortisone causes Inflammation' supported by the sentence: 'Type 2 glucocorticoid receptors (GRs), which are occupied by cortisol in humans in times of stress, are thought to be responsible for the glucocorticoid-induced memory impairment.'?","No, because Hydrocortisone is a type of cortisol, not a cause of inflammation. The statement discusses how cortisol (which includes Hydrocortisone) affects memory through type 2 GRs, not how it induces inflammation."
9850315,Hydrocortisone causes dissociative amnesia,45,"Firstly, the GH-mediated increase in cortisol metabolism (mediated via reduced E to F conversion) may precipitate adrenal insufficiency in hypopituitary patients with partial adrenocorticotropic hormone deficiency commencing GH therapy.",False,"Is the triple 'Hydrocortisone causes dissociative amnesia' supported by the sentence: 'Firstly, the GH-mediated increase in cortisol metabolism (mediated via reduced E to F conversion) may precipitate adrenal insufficiency in hypopituitary patients with partial adrenocorticotropic hormone deficiency commencing GH therapy.'?","No, it is not directly or indirectly supported. The given statement discusses how Growth Hormone (GH) therapy can affect cortisol metabolism in patients with partial adrenocorticotropic hormone deficiency, potentially leading to adrenal insufficiency due to reduced conversion of E to F (Estradiol to Estriol). However, it does not mention anything about Hydrocortisone causing dissociative amnesia."
9318796,Hydrocortisone causes adrenocortical insufficiency,46,"From this study it is inferred that the group III steroid betamethasone dipropionate alone heals experimentally induced external otitis more rapidly than hydrocortisone with oxytetracycline, with or without polymyxin B.",False,"Is the triple 'Hydrocortisone causes adrenocortical insufficiency' supported by the sentence: 'From this study it is inferred that the group III steroid betamethasone dipropionate alone heals experimentally induced external otitis more rapidly than hydrocortisone with oxytetracycline, with or without polymyxin B.'?","No, this statement does not support that hydrocortisone causes adrenocortical insufficiency. It compares the healing rates of different steroids when used to treat external otitis, but it does not mention any effects on adrenocortical function."
9145908,Hydrocortisone causes otitis externa,47,"In conclusion, the reciprocal expression of CYP17 and the transcriptional repressors COUP-TF and DAX-1 indicates that these orphan receptors have a pathophysiologic role in the excessive hormone production in cortisol- and deoxycorticosterone-producing adrenocortical tumors.",False,"Is the triple 'Hydrocortisone causes otitis externa' supported by the sentence: 'In conclusion, the reciprocal expression of CYP17 and the transcriptional repressors COUP-TF and DAX-1 indicates that these orphan receptors have a pathophysiologic role in the excessive hormone production in cortisol- and deoxycorticosterone-producing adrenocortical tumors.'?","No, it is not directly supported because there is no explicit mention in this statement about Hydrocortisone causing otitis externa. This statement discusses the role of certain receptors in excessive hormone production in adrenocortical tumors."
