Predicate ID,Triple,Sentence ID,Sentence,Question,Label,Reference
9588560,Albendazole treats trichuriasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats trichuriasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/trichuriasis
21848143,Albendazole causes helminthiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole causes helminthiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/helminth
13946207,Albendazole affects helminthiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole affects helminthiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/helminth
8712067,Albendazole treats helminthiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats helminthiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/helminth
24729219,Albendazole disrupts helminthiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole disrupts helminthiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/helminth
13732336,Albendazole prevents helminthiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole prevents helminthiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/helminth
18452252,Albendazole affects toxocariasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole affects toxocariasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://www.dpd.cdc.gov/dpdx/html/toxocariasis.htm
10114050,Albendazole treats toxocariasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats toxocariasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://www.dpd.cdc.gov/dpdx/html/toxocariasis.htm
7789677,Albendazole treats strongyloidiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats strongyloidiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://www.dpd.cdc.gov/dpdx/html/strongyloidiasis.htm
10750815,Albendazole treats onchocerciasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats onchocerciasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://www.dpd.cdc.gov/dpdx/html/filariasis.htm
30648628,Ivabradine treats congestive heart failure,557,"UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; Ivabradine is a novel heart rate lowering medicine for the symptomatic management of stable angina pectoralis and symptomatic chronic heart failure.  Ivabradine, brand name Corlanor, was approved by the FDA in April 2015 for the treatment of chronic heart failure in patients with an ejection fraction of ≤35%, in sinus rhythm with resting heart rate ≥70 beats per minute, who are not on beta-blockers due to contraindications or already receiving maximum beta-blocker dose. Recently a new indication was added to treat symptomatic heart failure from dilated cardiomyopathy for patients 6 months or more in age[Label]. Ivabradine acts by selectively inhibiting the ""funny"" channel pacemaker current (If) in the sinoatrial node in a dose-dependent fashion, resulting in a lower heart rate and thus more blood to flow to the myocardium. Although non-dihydropyridine calcium channel blockers and beta blockers also effectively lower heart rate, they exhibit adverse events due to their negative ionotropic effects. Therefore, as ivabradine is designed as a ""pure"" heart rate-lowering drug by selectively acting on the If channels, it may offer a more favorable side effect profile due to its lower likelihood of causing serious adverse effects.","Is the triple Ivabradine treats congestive heart failure supported by the sentence UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; Ivabradine is a novel heart rate lowering medicine for the symptomatic management of stable angina pectoralis and symptomatic chronic heart failure.  Ivabradine, brand name Corlanor, was approved by the FDA in April 2015 for the treatment of chronic heart failure in patients with an ejection fraction of ≤35%, in sinus rhythm with resting heart rate ≥70 beats per minute, who are not on beta-blockers due to contraindications or already receiving maximum beta-blocker dose. Recently a new indication was added to treat symptomatic heart failure from dilated cardiomyopathy for patients 6 months or more in age[Label]. Ivabradine acts by selectively inhibiting the ""funny"" channel pacemaker current (If) in the sinoatrial node in a dose-dependent fashion, resulting in a lower heart rate and thus more blood to flow to the myocardium. Although non-dihydropyridine calcium channel blockers and beta blockers also effectively lower heart rate, they exhibit adverse events due to their negative ionotropic effects. Therefore, as ivabradine is designed as a ""pure"" heart rate-lowering drug by selectively acting on the If channels, it may offer a more favorable side effect profile due to its lower likelihood of causing serious adverse effects.",False,http://en.wikipedia.org/wiki/heart_disease
13637338,Albendazole disrupts Hookworm Infections,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole disrupts Hookworm Infections supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,
24685635,Albendazole affects filarial elephantiasis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole affects filarial elephantiasis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,https://www.who.int/news-room/fact-sheets/detail/lymphatic-filariasis
30645138,Cefixime treats bacterial urinary tract infection,558,"A broad-spectrum, third-generation cephalosporin antibiotic derived semisynthetically from the marine fungus Cephalosporium acremonium with antibacterial activity. As does penicillin, the beta-lactam antibiotic cefixime inhibits bacterial cell wall synthesis by disrupting peptidoglycan synthesis, resulting in a reduction in bacterial cell wall stability and bacterial cell lysis. Stable in the presence of a variety of beta-lactamases, this agent is more active against gram-negative bacteria and less active against gram-positive bacteria compared to second-generation cephalosporins. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1100"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1100"" NCI Thesaurus); UMLS Semantic Type: STY:T195; UMLS Semantic Type: STY:T109","Is the triple Cefixime treats bacterial urinary tract infection supported by the sentence A broad-spectrum, third-generation cephalosporin antibiotic derived semisynthetically from the marine fungus Cephalosporium acremonium with antibacterial activity. As does penicillin, the beta-lactam antibiotic cefixime inhibits bacterial cell wall synthesis by disrupting peptidoglycan synthesis, resulting in a reduction in bacterial cell wall stability and bacterial cell lysis. Stable in the presence of a variety of beta-lactamases, this agent is more active against gram-negative bacteria and less active against gram-positive bacteria compared to second-generation cephalosporins. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1100"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1100"" NCI Thesaurus); UMLS Semantic Type: STY:T195; UMLS Semantic Type: STY:T109",False,https://orcid.org/0000-0002-6601-2165
7226097,Albendazole treats cysticercosis,551,"A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Albendazole treats cysticercosis supported by the sentence A broad-spectrum, synthetic benzimidazole-derivative anthelmintic. Albendazole interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. Albendazole is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. Albendazole may also be used to treat a variety of other roundworm infections. (NCI05); A benzimidazole broad-spectrum anthelmintic structurally related to MEBENDAZOLE that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38); UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",True,http://en.wikipedia.org/wiki/cysticercosis
